,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
7669,0.216,https://api.spotify.com/v1/audio-analysis/5VZ0iTxcnqHM6Kx7fn0Rpi,0.151,613067,0.591,5VZ0iTxcnqHM6Kx7fn0Rpi,0.877,0,0.0966,-13.583,1,0.0795,135.592,4,https://api.spotify.com/v1/tracks/5VZ0iTxcnqHM6Kx7fn0Rpi,audio_features,spotify:track:5VZ0iTxcnqHM6Kx7fn0Rpi,0.21
7670,0.164,https://api.spotify.com/v1/audio-analysis/4nEOyn7F1Zdzh56jPp3eoO,0.0583,600173,0.313,4nEOyn7F1Zdzh56jPp3eoO,0.763,1,0.107,-13.845,0,0.0483,67.221,3,https://api.spotify.com/v1/tracks/4nEOyn7F1Zdzh56jPp3eoO,audio_features,spotify:track:4nEOyn7F1Zdzh56jPp3eoO,0.041
7671,0.00683,https://api.spotify.com/v1/audio-analysis/3TY8yAmQgBDZkIFHStYdzV,0.0739,484227,0.177,3TY8yAmQgBDZkIFHStYdzV,0.723,1,0.117,-15.063,0,0.0472,81.557,4,https://api.spotify.com/v1/tracks/3TY8yAmQgBDZkIFHStYdzV,audio_features,spotify:track:3TY8yAmQgBDZkIFHStYdzV,0.0394
7672,0.717,https://api.spotify.com/v1/audio-analysis/5ta3t5QdhLZXPxvxYUqZLA,0.0595,880000,0.138,5ta3t5QdhLZXPxvxYUqZLA,0.867,11,0.0903,-16.063,1,0.039,68.189,4,https://api.spotify.com/v1/tracks/5ta3t5QdhLZXPxvxYUqZLA,audio_features,spotify:track:5ta3t5QdhLZXPxvxYUqZLA,0.0284
7673,0.792,https://api.spotify.com/v1/audio-analysis/3jT0uETiu04wl35QbAle5M,0.0981,959600,0.0118,3jT0uETiu04wl35QbAle5M,0.949,11,0.0962,-18.304,1,0.0598,80.106,4,https://api.spotify.com/v1/tracks/3jT0uETiu04wl35QbAle5M,audio_features,spotify:track:3jT0uETiu04wl35QbAle5M,0.0288
7674,0.135,https://api.spotify.com/v1/audio-analysis/4gCSY74h2uPDbVWThLatDs,0.554,313960,0.716,4gCSY74h2uPDbVWThLatDs,0.482,3,0.541,-5.819,0,0.0476,81.945,4,https://api.spotify.com/v1/tracks/4gCSY74h2uPDbVWThLatDs,audio_features,spotify:track:4gCSY74h2uPDbVWThLatDs,0.824
7675,0.0384,https://api.spotify.com/v1/audio-analysis/2bdP33qb70RfH7Y9QEhzrt,0.388,143360,0.903,2bdP33qb70RfH7Y9QEhzrt,0.000418,5,0.315,-7.799,0,0.0511,184.734,4,https://api.spotify.com/v1/tracks/2bdP33qb70RfH7Y9QEhzrt,audio_features,spotify:track:2bdP33qb70RfH7Y9QEhzrt,0.709
7676,0.268,https://api.spotify.com/v1/audio-analysis/4t9K7T9zZd4GcKMv6H0TqL,0.416,179400,0.861,4t9K7T9zZd4GcKMv6H0TqL,0.0821,9,0.173,-7.502,1,0.118,135.316,4,https://api.spotify.com/v1/tracks/4t9K7T9zZd4GcKMv6H0TqL,audio_features,spotify:track:4t9K7T9zZd4GcKMv6H0TqL,0.63
7677,0.0153,https://api.spotify.com/v1/audio-analysis/1jmuMJ77Of8WP8ljukJBGN,0.436,174800,0.881,1jmuMJ77Of8WP8ljukJBGN,0.0,9,0.205,-8.546,1,0.0654,112.032,4,https://api.spotify.com/v1/tracks/1jmuMJ77Of8WP8ljukJBGN,audio_features,spotify:track:1jmuMJ77Of8WP8ljukJBGN,0.689
7678,0.0181,https://api.spotify.com/v1/audio-analysis/6rflUzDPobmzz8X8IAzuGA,0.456,293933,0.667,6rflUzDPobmzz8X8IAzuGA,0.0,0,0.583,-8.932,1,0.0441,139.23,4,https://api.spotify.com/v1/tracks/6rflUzDPobmzz8X8IAzuGA,audio_features,spotify:track:6rflUzDPobmzz8X8IAzuGA,0.555
7679,0.668,https://api.spotify.com/v1/audio-analysis/2Mor7Tp1w61mPKozLewqey,0.438,392493,0.361,2Mor7Tp1w61mPKozLewqey,0.00045,9,0.0793,-10.333,1,0.0437,113.969,4,https://api.spotify.com/v1/tracks/2Mor7Tp1w61mPKozLewqey,audio_features,spotify:track:2Mor7Tp1w61mPKozLewqey,0.229
7680,0.236,https://api.spotify.com/v1/audio-analysis/367jvxKRTn0FSmiL76hxF3,0.401,267173,0.738,367jvxKRTn0FSmiL76hxF3,0.000363,2,0.0779,-6.508,0,0.0641,128.136,4,https://api.spotify.com/v1/tracks/367jvxKRTn0FSmiL76hxF3,audio_features,spotify:track:367jvxKRTn0FSmiL76hxF3,0.697
7681,0.516,https://api.spotify.com/v1/audio-analysis/6ky18aPUPqThPQJ15v38ZC,0.549,289827,0.589,6ky18aPUPqThPQJ15v38ZC,0.0029,2,0.185,-6.631,0,0.0969,73.188,4,https://api.spotify.com/v1/tracks/6ky18aPUPqThPQJ15v38ZC,audio_features,spotify:track:6ky18aPUPqThPQJ15v38ZC,0.505
7682,0.0698,https://api.spotify.com/v1/audio-analysis/6kWWKcKXn5UQgeFc56hMi1,0.528,121267,0.925,6kWWKcKXn5UQgeFc56hMi1,0.0,9,0.123,-6.684,1,0.0821,105.143,4,https://api.spotify.com/v1/tracks/6kWWKcKXn5UQgeFc56hMi1,audio_features,spotify:track:6kWWKcKXn5UQgeFc56hMi1,0.484
7683,0.00807,https://api.spotify.com/v1/audio-analysis/4gevL53vpa33JpV9mWAH04,0.537,283600,0.686,4gevL53vpa33JpV9mWAH04,0.308,2,0.0798,-9.648,1,0.0682,134.497,4,https://api.spotify.com/v1/tracks/4gevL53vpa33JpV9mWAH04,audio_features,spotify:track:4gevL53vpa33JpV9mWAH04,0.553
7684,0.0608,https://api.spotify.com/v1/audio-analysis/7idtDZAodsxvlK1C6tX0fk,0.469,212800,0.866,7idtDZAodsxvlK1C6tX0fk,3.04e-05,11,0.322,-6.726,0,0.0561,137.3,4,https://api.spotify.com/v1/tracks/7idtDZAodsxvlK1C6tX0fk,audio_features,spotify:track:7idtDZAodsxvlK1C6tX0fk,0.56
7685,0.0457,https://api.spotify.com/v1/audio-analysis/3uWVvimrTYaSMF7npOQiI3,0.443,378400,0.618,3uWVvimrTYaSMF7npOQiI3,0.0194,0,0.643,-7.255,1,0.03,166.898,1,https://api.spotify.com/v1/tracks/3uWVvimrTYaSMF7npOQiI3,audio_features,spotify:track:3uWVvimrTYaSMF7npOQiI3,0.882
7686,0.0247,https://api.spotify.com/v1/audio-analysis/52389clpe1A3yUSY0zzgOi,0.308,251907,0.78,52389clpe1A3yUSY0zzgOi,0.859,0,0.313,-7.002,1,0.0309,172.529,4,https://api.spotify.com/v1/tracks/52389clpe1A3yUSY0zzgOi,audio_features,spotify:track:52389clpe1A3yUSY0zzgOi,0.852
7687,0.0806,https://api.spotify.com/v1/audio-analysis/3szH2qrbJn3cIxfiPssgQ7,0.212,1054267,0.373,3szH2qrbJn3cIxfiPssgQ7,0.754,4,0.667,-11.866,1,0.0475,130.429,5,https://api.spotify.com/v1/tracks/3szH2qrbJn3cIxfiPssgQ7,audio_features,spotify:track:3szH2qrbJn3cIxfiPssgQ7,0.0534
7688,0.137,https://api.spotify.com/v1/audio-analysis/6bT3d7TTVO1UW56rvWleJP,0.101,582667,0.254,6bT3d7TTVO1UW56rvWleJP,0.813,5,0.125,-10.257,1,0.039,80.23,4,https://api.spotify.com/v1/tracks/6bT3d7TTVO1UW56rvWleJP,audio_features,spotify:track:6bT3d7TTVO1UW56rvWleJP,0.0303
7689,0.053,https://api.spotify.com/v1/audio-analysis/0Zju5QvPfMTVHRq1KYRINf,0.155,602333,0.67,0Zju5QvPfMTVHRq1KYRINf,0.791,4,0.399,-8.185,1,0.0669,137.434,4,https://api.spotify.com/v1/tracks/0Zju5QvPfMTVHRq1KYRINf,audio_features,spotify:track:0Zju5QvPfMTVHRq1KYRINf,0.0378
7690,0.673,https://api.spotify.com/v1/audio-analysis/7n6WNQidHGzHm0TQHWV7aH,0.0846,980440,0.143,7n6WNQidHGzHm0TQHWV7aH,0.906,9,0.098,-14.56,1,0.0385,74.835,4,https://api.spotify.com/v1/tracks/7n6WNQidHGzHm0TQHWV7aH,audio_features,spotify:track:7n6WNQidHGzHm0TQHWV7aH,0.04
7691,0.00596,https://api.spotify.com/v1/audio-analysis/3XOKU8CKSiQsuQHD5vhzo5,0.633,278387,0.919,3XOKU8CKSiQsuQHD5vhzo5,0.273,5,0.43,-6.208,0,0.0343,147.97,4,https://api.spotify.com/v1/tracks/3XOKU8CKSiQsuQHD5vhzo5,audio_features,spotify:track:3XOKU8CKSiQsuQHD5vhzo5,0.805
7692,0.0102,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,0.705,299960,0.712,2Y0iGXY6m6immVb2ktbseM,0.000855,6,0.1,-6.156,1,0.0385,97.512,4,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,audio_features,spotify:track:2Y0iGXY6m6immVb2ktbseM,0.62
7693,0.0946,https://api.spotify.com/v1/audio-analysis/3td69vL9Py7Ai9wfXYnvji,0.645,263880,0.938,3td69vL9Py7Ai9wfXYnvji,0.0226,11,0.159,-4.557,0,0.0391,140.886,4,https://api.spotify.com/v1/tracks/3td69vL9Py7Ai9wfXYnvji,audio_features,spotify:track:3td69vL9Py7Ai9wfXYnvji,0.495
7694,0.0285,https://api.spotify.com/v1/audio-analysis/0t4z0WaQomQqPONghWn8c2,0.628,289853,0.841,0t4z0WaQomQqPONghWn8c2,0.00332,9,0.254,-4.583,1,0.0268,111.985,4,https://api.spotify.com/v1/tracks/0t4z0WaQomQqPONghWn8c2,audio_features,spotify:track:0t4z0WaQomQqPONghWn8c2,0.706
7695,0.22,https://api.spotify.com/v1/audio-analysis/43rJQjd6zfyTP58TNI9JAi,0.602,270013,0.879,43rJQjd6zfyTP58TNI9JAi,0.000236,9,0.107,-5.283,0,0.0994,174.11,4,https://api.spotify.com/v1/tracks/43rJQjd6zfyTP58TNI9JAi,audio_features,spotify:track:43rJQjd6zfyTP58TNI9JAi,0.733
7696,0.123,https://api.spotify.com/v1/audio-analysis/54hdBH6z6hMBUpC9fAMs3s,0.515,232173,0.898,54hdBH6z6hMBUpC9fAMs3s,0.38,8,0.199,-6.682,1,0.0291,113.983,4,https://api.spotify.com/v1/tracks/54hdBH6z6hMBUpC9fAMs3s,audio_features,spotify:track:54hdBH6z6hMBUpC9fAMs3s,0.778
7697,0.0512,https://api.spotify.com/v1/audio-analysis/5J2SAAtyfFXOsctaYiUuLO,0.667,284547,0.782,5J2SAAtyfFXOsctaYiUuLO,0.896,7,0.645,-7.681,0,0.0318,132.983,3,https://api.spotify.com/v1/tracks/5J2SAAtyfFXOsctaYiUuLO,audio_features,spotify:track:5J2SAAtyfFXOsctaYiUuLO,0.886
7698,0.00678,https://api.spotify.com/v1/audio-analysis/52pWggDlN5mVeX111i06PP,0.576,260347,0.94,52pWggDlN5mVeX111i06PP,0.00066,8,0.308,-4.541,1,0.0445,128.017,4,https://api.spotify.com/v1/tracks/52pWggDlN5mVeX111i06PP,audio_features,spotify:track:52pWggDlN5mVeX111i06PP,0.667
7699,0.612,https://api.spotify.com/v1/audio-analysis/0fokoG1PTmfQr6HrBoKzo1,0.465,210880,0.465,0fokoG1PTmfQr6HrBoKzo1,0.00639,2,0.223,-7.792,1,0.0276,140.001,4,https://api.spotify.com/v1/tracks/0fokoG1PTmfQr6HrBoKzo1,audio_features,spotify:track:0fokoG1PTmfQr6HrBoKzo1,0.242
7700,0.706,https://api.spotify.com/v1/audio-analysis/1s2oewEkFG9eF9Mq7MyvCV,0.378,253360,0.614,1s2oewEkFG9eF9Mq7MyvCV,0.00766,1,0.129,-8.941,0,0.0387,175.926,4,https://api.spotify.com/v1/tracks/1s2oewEkFG9eF9Mq7MyvCV,audio_features,spotify:track:1s2oewEkFG9eF9Mq7MyvCV,0.481
7701,1.88e-06,https://api.spotify.com/v1/audio-analysis/5lplYqG69jsEyTvs5z9dcf,0.33,209431,0.946,5lplYqG69jsEyTvs5z9dcf,0.868,9,0.675,-4.597,1,0.115,114.534,4,https://api.spotify.com/v1/tracks/5lplYqG69jsEyTvs5z9dcf,audio_features,spotify:track:5lplYqG69jsEyTvs5z9dcf,0.131
7702,1.52e-05,https://api.spotify.com/v1/audio-analysis/6FbTqmb4PfvXLH8NU1ishX,0.292,184894,0.975,6FbTqmb4PfvXLH8NU1ishX,0.944,7,0.282,-4.013,1,0.112,88.945,4,https://api.spotify.com/v1/tracks/6FbTqmb4PfvXLH8NU1ishX,audio_features,spotify:track:6FbTqmb4PfvXLH8NU1ishX,0.0381
7703,4.01e-05,https://api.spotify.com/v1/audio-analysis/0LMEv2Rpog5joAmrrYFCyg,0.219,252938,0.969,0LMEv2Rpog5joAmrrYFCyg,0.238,0,0.582,-3.755,1,0.0786,135.119,4,https://api.spotify.com/v1/tracks/0LMEv2Rpog5joAmrrYFCyg,audio_features,spotify:track:0LMEv2Rpog5joAmrrYFCyg,0.126
7704,0.989,https://api.spotify.com/v1/audio-analysis/5xbhp3x3Gj8tnPTczKPupW,0.485,194718,0.823,5xbhp3x3Gj8tnPTczKPupW,0.914,4,0.537,-11.587,1,0.0435,120.003,5,https://api.spotify.com/v1/tracks/5xbhp3x3Gj8tnPTczKPupW,audio_features,spotify:track:5xbhp3x3Gj8tnPTczKPupW,0.0314
7705,1.1e-05,https://api.spotify.com/v1/audio-analysis/73qnMfAgtMRuWUor63LHyT,0.285,267562,0.957,73qnMfAgtMRuWUor63LHyT,0.0425,8,0.0762,-4.968,0,0.136,129.454,3,https://api.spotify.com/v1/tracks/73qnMfAgtMRuWUor63LHyT,audio_features,spotify:track:73qnMfAgtMRuWUor63LHyT,0.037
7706,0.000312,https://api.spotify.com/v1/audio-analysis/5uaClCMeJTvsikXMKKSisQ,0.179,159214,0.988,5uaClCMeJTvsikXMKKSisQ,0.679,7,0.0891,-4.713,1,0.133,171.822,4,https://api.spotify.com/v1/tracks/5uaClCMeJTvsikXMKKSisQ,audio_features,spotify:track:5uaClCMeJTvsikXMKKSisQ,0.0763
7707,0.589,https://api.spotify.com/v1/audio-analysis/6zHvpnaBAiRy32zZFQn2hw,0.471,230138,0.869,6zHvpnaBAiRy32zZFQn2hw,0.557,9,0.185,-9.697,1,0.0626,114.498,3,https://api.spotify.com/v1/tracks/6zHvpnaBAiRy32zZFQn2hw,audio_features,spotify:track:6zHvpnaBAiRy32zZFQn2hw,0.21
7708,1.48e-05,https://api.spotify.com/v1/audio-analysis/5tMbmFIFfuAqQGyCDBZa9V,0.106,194410,0.98,5tMbmFIFfuAqQGyCDBZa9V,0.272,11,0.375,-3.957,0,0.103,155.81,4,https://api.spotify.com/v1/tracks/5tMbmFIFfuAqQGyCDBZa9V,audio_features,spotify:track:5tMbmFIFfuAqQGyCDBZa9V,0.0681
7709,0.00103,https://api.spotify.com/v1/audio-analysis/2hcyGeozyLO6WqQFx36KFP,0.478,47235,0.997,2hcyGeozyLO6WqQFx36KFP,0.00571,6,0.487,-5.956,1,0.069,157.84,4,https://api.spotify.com/v1/tracks/2hcyGeozyLO6WqQFx36KFP,audio_features,spotify:track:2hcyGeozyLO6WqQFx36KFP,0.427
7710,1.8e-06,https://api.spotify.com/v1/audio-analysis/6a4pQEhk3Au2PJ7kfA6ijz,0.377,75465,0.995,6a4pQEhk3Au2PJ7kfA6ijz,0.829,2,0.323,-3.766,1,0.0905,105.692,3,https://api.spotify.com/v1/tracks/6a4pQEhk3Au2PJ7kfA6ijz,audio_features,spotify:track:6a4pQEhk3Au2PJ7kfA6ijz,0.053
7711,0.00102,https://api.spotify.com/v1/audio-analysis/2sE3OuG4J71YLXVs6Sfdly,0.157,356928,0.964,2sE3OuG4J71YLXVs6Sfdly,0.0247,4,0.102,-5.617,1,0.109,85.859,4,https://api.spotify.com/v1/tracks/2sE3OuG4J71YLXVs6Sfdly,audio_features,spotify:track:2sE3OuG4J71YLXVs6Sfdly,0.068
7712,0.608,https://api.spotify.com/v1/audio-analysis/0h4dMIdCgjje6scFTyc9Lc,0.598,386500,0.611,0h4dMIdCgjje6scFTyc9Lc,0.865,7,0.11,-9.438,0,0.04,101.984,4,https://api.spotify.com/v1/tracks/0h4dMIdCgjje6scFTyc9Lc,audio_features,spotify:track:0h4dMIdCgjje6scFTyc9Lc,0.37
7713,0.405,https://api.spotify.com/v1/audio-analysis/1ilXTEpdeW6acFVgj5BJcX,0.646,270179,0.519,1ilXTEpdeW6acFVgj5BJcX,0.843,4,0.102,-8.696,0,0.0436,83.975,4,https://api.spotify.com/v1/tracks/1ilXTEpdeW6acFVgj5BJcX,audio_features,spotify:track:1ilXTEpdeW6acFVgj5BJcX,0.72
7714,0.368,https://api.spotify.com/v1/audio-analysis/4lD17MQ5ANFyhhGXzqJfM1,0.576,315977,0.474,4lD17MQ5ANFyhhGXzqJfM1,0.76,2,0.0768,-9.367,0,0.0268,96.021,4,https://api.spotify.com/v1/tracks/4lD17MQ5ANFyhhGXzqJfM1,audio_features,spotify:track:4lD17MQ5ANFyhhGXzqJfM1,0.285
7715,0.0512,https://api.spotify.com/v1/audio-analysis/78DQALy0jCM4ho3SASPBfl,0.558,262927,0.698,78DQALy0jCM4ho3SASPBfl,0.905,0,0.105,-7.088,1,0.0307,95.994,4,https://api.spotify.com/v1/tracks/78DQALy0jCM4ho3SASPBfl,audio_features,spotify:track:78DQALy0jCM4ho3SASPBfl,0.296
7716,0.208,https://api.spotify.com/v1/audio-analysis/6RadQUIRrwjMgS96YU2JV5,0.636,268572,0.884,6RadQUIRrwjMgS96YU2JV5,0.838,7,0.0715,-8.252,1,0.0347,99.997,4,https://api.spotify.com/v1/tracks/6RadQUIRrwjMgS96YU2JV5,audio_features,spotify:track:6RadQUIRrwjMgS96YU2JV5,0.542
7717,0.708,https://api.spotify.com/v1/audio-analysis/3UZWcJN8R2LkVcgHnS1kDh,0.619,211368,0.664,3UZWcJN8R2LkVcgHnS1kDh,0.838,7,0.103,-7.934,0,0.0354,112.011,4,https://api.spotify.com/v1/tracks/3UZWcJN8R2LkVcgHnS1kDh,audio_features,spotify:track:3UZWcJN8R2LkVcgHnS1kDh,0.549
7718,0.495,https://api.spotify.com/v1/audio-analysis/1FhgVKi7fjRcsYdXegflg8,0.613,248446,0.614,1FhgVKi7fjRcsYdXegflg8,0.878,0,0.0576,-8.089,0,0.0343,93.984,4,https://api.spotify.com/v1/tracks/1FhgVKi7fjRcsYdXegflg8,audio_features,spotify:track:1FhgVKi7fjRcsYdXegflg8,0.36
7719,0.302,https://api.spotify.com/v1/audio-analysis/38oSZjwKkNaiEb91VlNg8b,0.547,229037,0.632,38oSZjwKkNaiEb91VlNg8b,0.796,0,0.229,-9.989,1,0.0313,119.987,4,https://api.spotify.com/v1/tracks/38oSZjwKkNaiEb91VlNg8b,audio_features,spotify:track:38oSZjwKkNaiEb91VlNg8b,0.0563
7720,0.0466,https://api.spotify.com/v1/audio-analysis/7hRXLVF2k4ax9vkUek0jLt,0.593,243133,0.653,7hRXLVF2k4ax9vkUek0jLt,0.522,9,0.102,-7.129,0,0.0293,139.963,4,https://api.spotify.com/v1/tracks/7hRXLVF2k4ax9vkUek0jLt,audio_features,spotify:track:7hRXLVF2k4ax9vkUek0jLt,0.721
7721,0.735,https://api.spotify.com/v1/audio-analysis/0uc17bCaWe1yegV0ZpAu1u,0.715,223835,0.684,0uc17bCaWe1yegV0ZpAu1u,0.716,10,0.256,-17.586,0,0.0758,130.02,4,https://api.spotify.com/v1/tracks/0uc17bCaWe1yegV0ZpAu1u,audio_features,spotify:track:0uc17bCaWe1yegV0ZpAu1u,0.664
7722,0.176,https://api.spotify.com/v1/audio-analysis/0vhcabtAnQElQy6dxJCxQr,0.743,253444,0.846,0vhcabtAnQElQy6dxJCxQr,0.8,4,0.125,-11.063,0,0.0599,130.002,4,https://api.spotify.com/v1/tracks/0vhcabtAnQElQy6dxJCxQr,audio_features,spotify:track:0vhcabtAnQElQy6dxJCxQr,0.112
7723,0.36,https://api.spotify.com/v1/audio-analysis/3wMYiLYOQ3ON86myPbMKbX,0.742,273231,0.777,3wMYiLYOQ3ON86myPbMKbX,0.88,1,0.106,-9.717,1,0.071,129.987,4,https://api.spotify.com/v1/tracks/3wMYiLYOQ3ON86myPbMKbX,audio_features,spotify:track:3wMYiLYOQ3ON86myPbMKbX,0.72
7724,0.236,https://api.spotify.com/v1/audio-analysis/7fMsivejFr7g69ZKX7IcU0,0.64,270348,0.641,7fMsivejFr7g69ZKX7IcU0,0.881,0,0.098,-11.926,1,0.0382,130.019,4,https://api.spotify.com/v1/tracks/7fMsivejFr7g69ZKX7IcU0,audio_features,spotify:track:7fMsivejFr7g69ZKX7IcU0,0.699
7725,0.0158,https://api.spotify.com/v1/audio-analysis/2kIF6gURVANAV7nnye1piL,0.639,258039,0.641,2kIF6gURVANAV7nnye1piL,0.913,2,0.104,-11.837,1,0.0456,130.072,4,https://api.spotify.com/v1/tracks/2kIF6gURVANAV7nnye1piL,audio_features,spotify:track:2kIF6gURVANAV7nnye1piL,0.0391
7726,0.0217,https://api.spotify.com/v1/audio-analysis/7z0VMiBDnXJRSbH2UyV3WG,0.526,496218,0.693,7z0VMiBDnXJRSbH2UyV3WG,0.906,2,0.112,-12.32,1,0.0516,128.004,3,https://api.spotify.com/v1/tracks/7z0VMiBDnXJRSbH2UyV3WG,audio_features,spotify:track:7z0VMiBDnXJRSbH2UyV3WG,0.285
7727,2.24e-05,https://api.spotify.com/v1/audio-analysis/3A4ukWkNS1h6trQcBzOU0M,0.483,347908,0.789,3A4ukWkNS1h6trQcBzOU0M,0.00957,11,0.14,-10.134,0,0.053,128.006,4,https://api.spotify.com/v1/tracks/3A4ukWkNS1h6trQcBzOU0M,audio_features,spotify:track:3A4ukWkNS1h6trQcBzOU0M,0.0723
7728,0.000432,https://api.spotify.com/v1/audio-analysis/58FibTpa2M8C6vLdoUl6IP,0.635,514384,0.706,58FibTpa2M8C6vLdoUl6IP,0.924,4,0.15,-13.102,1,0.0793,125.0,4,https://api.spotify.com/v1/tracks/58FibTpa2M8C6vLdoUl6IP,audio_features,spotify:track:58FibTpa2M8C6vLdoUl6IP,0.0655
7729,0.795,https://api.spotify.com/v1/audio-analysis/4HM0DyrbmX4NbyOpFnbJQG,0.379,364507,0.321,4HM0DyrbmX4NbyOpFnbJQG,0.93,4,0.0998,-17.261,0,0.0517,136.314,4,https://api.spotify.com/v1/tracks/4HM0DyrbmX4NbyOpFnbJQG,audio_features,spotify:track:4HM0DyrbmX4NbyOpFnbJQG,0.0871
7730,0.248,https://api.spotify.com/v1/audio-analysis/2ZJLwU9yLGhKF06gGwMP5T,0.612,281613,0.504,2ZJLwU9yLGhKF06gGwMP5T,0.00524,1,0.165,-10.998,1,0.034,104.927,4,https://api.spotify.com/v1/tracks/2ZJLwU9yLGhKF06gGwMP5T,audio_features,spotify:track:2ZJLwU9yLGhKF06gGwMP5T,0.369
7731,0.905,https://api.spotify.com/v1/audio-analysis/3OPwLVoPAcTmlAEPOY3eqf,0.588,435613,0.251,3OPwLVoPAcTmlAEPOY3eqf,0.895,11,0.0973,-17.302,0,0.0409,124.354,4,https://api.spotify.com/v1/tracks/3OPwLVoPAcTmlAEPOY3eqf,audio_features,spotify:track:3OPwLVoPAcTmlAEPOY3eqf,0.118
7732,0.922,https://api.spotify.com/v1/audio-analysis/7dCV9EBAjnwAGqt2IA4HSh,0.353,462813,0.21,7dCV9EBAjnwAGqt2IA4HSh,0.914,9,0.104,-16.216,0,0.034,92.713,3,https://api.spotify.com/v1/tracks/7dCV9EBAjnwAGqt2IA4HSh,audio_features,spotify:track:7dCV9EBAjnwAGqt2IA4HSh,0.0662
7733,0.22,https://api.spotify.com/v1/audio-analysis/0W6ylo2JPb9igoTW4T5yBU,0.321,272133,0.443,0W6ylo2JPb9igoTW4T5yBU,0.91,9,0.101,-15.496,0,0.0521,189.23,1,https://api.spotify.com/v1/tracks/0W6ylo2JPb9igoTW4T5yBU,audio_features,spotify:track:0W6ylo2JPb9igoTW4T5yBU,0.109
7734,0.735,https://api.spotify.com/v1/audio-analysis/5GvcZVb0RWJXEvkvTyDSkP,0.432,411760,0.406,5GvcZVb0RWJXEvkvTyDSkP,0.928,7,0.0987,-16.197,0,0.0331,118.102,4,https://api.spotify.com/v1/tracks/5GvcZVb0RWJXEvkvTyDSkP,audio_features,spotify:track:5GvcZVb0RWJXEvkvTyDSkP,0.123
7735,0.411,https://api.spotify.com/v1/audio-analysis/67xArNJlRqJNWE1KnzRr01,0.475,401307,0.457,67xArNJlRqJNWE1KnzRr01,0.909,5,0.174,-14.469,1,0.0341,133.155,3,https://api.spotify.com/v1/tracks/67xArNJlRqJNWE1KnzRr01,audio_features,spotify:track:67xArNJlRqJNWE1KnzRr01,0.383
7736,0.0866,https://api.spotify.com/v1/audio-analysis/5QbsTxNmXUdn4IVLqs25PI,0.701,242213,0.552,5QbsTxNmXUdn4IVLqs25PI,0.108,8,0.123,-11.678,1,0.048,130.027,4,https://api.spotify.com/v1/tracks/5QbsTxNmXUdn4IVLqs25PI,audio_features,spotify:track:5QbsTxNmXUdn4IVLqs25PI,0.378
7737,0.499,https://api.spotify.com/v1/audio-analysis/6dW0sFNag6Y7MdLP1VywN7,0.358,277467,0.555,6dW0sFNag6Y7MdLP1VywN7,0.908,5,0.12,-15.272,1,0.0495,171.475,5,https://api.spotify.com/v1/tracks/6dW0sFNag6Y7MdLP1VywN7,audio_features,spotify:track:6dW0sFNag6Y7MdLP1VywN7,0.151
7738,0.907,https://api.spotify.com/v1/audio-analysis/4JLPKxdaDPFzm6jmtBhWnf,0.347,378360,0.219,4JLPKxdaDPFzm6jmtBhWnf,0.759,11,0.132,-17.616,0,0.0372,159.62,4,https://api.spotify.com/v1/tracks/4JLPKxdaDPFzm6jmtBhWnf,audio_features,spotify:track:4JLPKxdaDPFzm6jmtBhWnf,0.201
7739,0.252,https://api.spotify.com/v1/audio-analysis/3wKYBYST28qEupYnvhsoI4,0.327,438320,0.462,3wKYBYST28qEupYnvhsoI4,0.908,9,0.107,-14.455,0,0.0336,133.195,4,https://api.spotify.com/v1/tracks/3wKYBYST28qEupYnvhsoI4,audio_features,spotify:track:3wKYBYST28qEupYnvhsoI4,0.0864
7740,0.00152,https://api.spotify.com/v1/audio-analysis/7pQVdgC7rzBPjJaGQQUo27,0.564,199267,0.777,7pQVdgC7rzBPjJaGQQUo27,0.832,2,0.0845,-5.982,1,0.0474,139.721,3,https://api.spotify.com/v1/tracks/7pQVdgC7rzBPjJaGQQUo27,audio_features,spotify:track:7pQVdgC7rzBPjJaGQQUo27,0.321
7741,0.0501,https://api.spotify.com/v1/audio-analysis/4bAKDSZrZhnyVu3IcjAYLF,0.209,179133,0.734,4bAKDSZrZhnyVu3IcjAYLF,0.000977,7,0.288,-5.668,1,0.0417,116.26,4,https://api.spotify.com/v1/tracks/4bAKDSZrZhnyVu3IcjAYLF,audio_features,spotify:track:4bAKDSZrZhnyVu3IcjAYLF,0.381
7742,0.0125,https://api.spotify.com/v1/audio-analysis/256ZW3XBwYf7K3jOSoxdym,0.748,160347,0.544,256ZW3XBwYf7K3jOSoxdym,0.307,0,0.0756,-9.072,1,0.0549,130.75,4,https://api.spotify.com/v1/tracks/256ZW3XBwYf7K3jOSoxdym,audio_features,spotify:track:256ZW3XBwYf7K3jOSoxdym,0.563
