,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
73,0.000674,https://api.spotify.com/v1/audio-analysis/3kpoD3Gkn6fC6M13fPFDel,0.276,255966,0.968,3kpoD3Gkn6fC6M13fPFDel,0.0,0,0.319,-2.845,1,0.0985,0,174.856,4,https://api.spotify.com/v1/tracks/3kpoD3Gkn6fC6M13fPFDel,audio_features,spotify:track:3kpoD3Gkn6fC6M13fPFDel,0.294
74,0.00111,https://api.spotify.com/v1/audio-analysis/3NG1Gj2fBrau3O0NLv3BhK,0.217,440000,0.936,3NG1Gj2fBrau3O0NLv3BhK,0.000671,2,0.116,-4.076,0,0.102,0,85.676,5,https://api.spotify.com/v1/tracks/3NG1Gj2fBrau3O0NLv3BhK,audio_features,spotify:track:3NG1Gj2fBrau3O0NLv3BhK,0.195
75,0.68,https://api.spotify.com/v1/audio-analysis/4toxPSyMJZWsJn4mUfYzxN,0.325,212500,0.413,4toxPSyMJZWsJn4mUfYzxN,0.0,9,0.11,-7.289,0,0.0296,0,120.867,3,https://api.spotify.com/v1/tracks/4toxPSyMJZWsJn4mUfYzxN,audio_features,spotify:track:4toxPSyMJZWsJn4mUfYzxN,0.137
76,0.00744,https://api.spotify.com/v1/audio-analysis/0AhwpuXqSpOIq7YoTEwhv4,0.433,145000,0.861,0AhwpuXqSpOIq7YoTEwhv4,2.4e-05,5,0.289,-7.011,0,0.137,0,160.34,4,https://api.spotify.com/v1/tracks/0AhwpuXqSpOIq7YoTEwhv4,audio_features,spotify:track:0AhwpuXqSpOIq7YoTEwhv4,0.757
77,7.51e-06,https://api.spotify.com/v1/audio-analysis/2aw9WlceuK6dx1huhax7zB,0.27,223160,0.734,2aw9WlceuK6dx1huhax7zB,6.29e-05,7,0.0802,-4.23,0,0.048,0,128.186,3,https://api.spotify.com/v1/tracks/2aw9WlceuK6dx1huhax7zB,audio_features,spotify:track:2aw9WlceuK6dx1huhax7zB,0.297
78,0.00151,https://api.spotify.com/v1/audio-analysis/1GhCTXvTM3WBgfWCKtdexG,0.608,232600,0.779,1GhCTXvTM3WBgfWCKtdexG,0.0351,7,0.0968,-5.122,1,0.0315,0,121.998,4,https://api.spotify.com/v1/tracks/1GhCTXvTM3WBgfWCKtdexG,audio_features,spotify:track:1GhCTXvTM3WBgfWCKtdexG,0.224
79,5.02e-06,https://api.spotify.com/v1/audio-analysis/7upaynFSrTw6MQaRW6A1jw,0.423,213573,0.938,7upaynFSrTw6MQaRW6A1jw,0.00155,1,0.0936,-4.272,0,0.0451,0,94.99,4,https://api.spotify.com/v1/tracks/7upaynFSrTw6MQaRW6A1jw,audio_features,spotify:track:7upaynFSrTw6MQaRW6A1jw,0.223
80,0.000292,https://api.spotify.com/v1/audio-analysis/5hOFYqOBSWJTdZAvxde3aH,0.416,302720,0.945,5hOFYqOBSWJTdZAvxde3aH,3.3e-06,9,0.105,-6.73,1,0.166,0,180.0,4,https://api.spotify.com/v1/tracks/5hOFYqOBSWJTdZAvxde3aH,audio_features,spotify:track:5hOFYqOBSWJTdZAvxde3aH,0.4
81,0.00636,https://api.spotify.com/v1/audio-analysis/16mkFfAvkSrdKG6wxhYT1i,0.601,271827,0.933,16mkFfAvkSrdKG6wxhYT1i,0.00198,5,0.253,-3.575,0,0.0595,0,118.005,4,https://api.spotify.com/v1/tracks/16mkFfAvkSrdKG6wxhYT1i,audio_features,spotify:track:16mkFfAvkSrdKG6wxhYT1i,0.389
82,0.0015,https://api.spotify.com/v1/audio-analysis/0sMkOknNHO935Su1QJEYFm,0.237,672573,0.871,0sMkOknNHO935Su1QJEYFm,0.00292,11,0.132,-4.382,0,0.0402,0,93.004,4,https://api.spotify.com/v1/tracks/0sMkOknNHO935Su1QJEYFm,audio_features,spotify:track:0sMkOknNHO935Su1QJEYFm,0.293
83,0.000159,https://api.spotify.com/v1/audio-analysis/2ipiygj9oKaafZd7sdTXpR,0.558,263800,0.913,2ipiygj9oKaafZd7sdTXpR,2.36e-05,2,0.306,-4.025,0,0.046,0,132.969,4,https://api.spotify.com/v1/tracks/2ipiygj9oKaafZd7sdTXpR,audio_features,spotify:track:2ipiygj9oKaafZd7sdTXpR,0.495
84,0.00322,https://api.spotify.com/v1/audio-analysis/26YRbGDk6FmMouQpW8uTE9,0.47,252440,0.774,26YRbGDk6FmMouQpW8uTE9,0.000138,7,0.322,-5.468,1,0.0454,0,125.597,4,https://api.spotify.com/v1/tracks/26YRbGDk6FmMouQpW8uTE9,audio_features,spotify:track:26YRbGDk6FmMouQpW8uTE9,0.709
85,0.143,https://api.spotify.com/v1/audio-analysis/5xxoMIqfScNdaKgb1bGcdE,0.227,274173,0.535,5xxoMIqfScNdaKgb1bGcdE,4.24e-05,1,0.202,-7.398,1,0.0302,0,107.353,4,https://api.spotify.com/v1/tracks/5xxoMIqfScNdaKgb1bGcdE,audio_features,spotify:track:5xxoMIqfScNdaKgb1bGcdE,0.174
86,0.00392,https://api.spotify.com/v1/audio-analysis/4UmehW6tTXGC7HsuIGujMR,0.498,226973,0.887,4UmehW6tTXGC7HsuIGujMR,0.000376,8,0.209,-8.344,0,0.0383,0,139.126,4,https://api.spotify.com/v1/tracks/4UmehW6tTXGC7HsuIGujMR,audio_features,spotify:track:4UmehW6tTXGC7HsuIGujMR,0.714
87,1.22e-05,https://api.spotify.com/v1/audio-analysis/2RVlyfMFQr3cpciUctducX,0.393,422587,0.897,2RVlyfMFQr3cpciUctducX,0.0015,1,0.168,-8.773,0,0.0675,0,136.09,4,https://api.spotify.com/v1/tracks/2RVlyfMFQr3cpciUctducX,audio_features,spotify:track:2RVlyfMFQr3cpciUctducX,0.263
88,5.36e-06,https://api.spotify.com/v1/audio-analysis/1RcHzL2ORrFXepBTFHANzd,0.346,296493,0.919,1RcHzL2ORrFXepBTFHANzd,0.0074,1,0.349,-7.934,1,0.0698,0,168.828,4,https://api.spotify.com/v1/tracks/1RcHzL2ORrFXepBTFHANzd,audio_features,spotify:track:1RcHzL2ORrFXepBTFHANzd,0.179
89,7.53e-06,https://api.spotify.com/v1/audio-analysis/1dIIUwQOITRSh0NAn6V22Q,0.396,190907,0.874,1dIIUwQOITRSh0NAn6V22Q,0.0464,2,0.636,-8.155,0,0.0471,0,80.722,4,https://api.spotify.com/v1/tracks/1dIIUwQOITRSh0NAn6V22Q,audio_features,spotify:track:1dIIUwQOITRSh0NAn6V22Q,0.268
90,2.04e-05,https://api.spotify.com/v1/audio-analysis/49utpemNP1vBbsfEM378hG,0.302,282293,0.922,49utpemNP1vBbsfEM378hG,5.06e-05,0,0.109,-8.273,1,0.0606,0,171.317,4,https://api.spotify.com/v1/tracks/49utpemNP1vBbsfEM378hG,audio_features,spotify:track:49utpemNP1vBbsfEM378hG,0.335
91,2.34e-05,https://api.spotify.com/v1/audio-analysis/04kp4VM4KKcjWoHy9o58R0,0.392,333573,0.96,04kp4VM4KKcjWoHy9o58R0,0.0038,2,0.145,-7.662,1,0.107,0,140.49,4,https://api.spotify.com/v1/tracks/04kp4VM4KKcjWoHy9o58R0,audio_features,spotify:track:04kp4VM4KKcjWoHy9o58R0,0.136
92,2.17e-05,https://api.spotify.com/v1/audio-analysis/2PkAFxJDyjdM3zmAdO0H7s,0.419,233507,0.898,2PkAFxJDyjdM3zmAdO0H7s,0.0,3,0.213,-7.954,0,0.0617,0,141.731,4,https://api.spotify.com/v1/tracks/2PkAFxJDyjdM3zmAdO0H7s,audio_features,spotify:track:2PkAFxJDyjdM3zmAdO0H7s,0.338
93,0.0288,https://api.spotify.com/v1/audio-analysis/2Gl5hGvQdSnx24gWFT8yMF,0.47,310427,0.452,2Gl5hGvQdSnx24gWFT8yMF,0.000856,9,0.148,-11.716,0,0.0305,0,109.964,4,https://api.spotify.com/v1/tracks/2Gl5hGvQdSnx24gWFT8yMF,audio_features,spotify:track:2Gl5hGvQdSnx24gWFT8yMF,0.0578
94,0.000416,https://api.spotify.com/v1/audio-analysis/1gBbO77b5x3PcB7sVN4SmI,0.615,122160,0.857,1gBbO77b5x3PcB7sVN4SmI,0.0121,10,0.511,-9.514,0,0.0636,0,104.151,4,https://api.spotify.com/v1/tracks/1gBbO77b5x3PcB7sVN4SmI,audio_features,spotify:track:1gBbO77b5x3PcB7sVN4SmI,0.206
95,1.43e-05,https://api.spotify.com/v1/audio-analysis/7k0xvWWmQ3zODSXMjYofpB,0.437,273973,0.963,7k0xvWWmQ3zODSXMjYofpB,0.000992,2,0.157,-7.642,0,0.0638,0,107.692,4,https://api.spotify.com/v1/tracks/7k0xvWWmQ3zODSXMjYofpB,audio_features,spotify:track:7k0xvWWmQ3zODSXMjYofpB,0.151
96,5.46e-05,https://api.spotify.com/v1/audio-analysis/6m2o9mS4NRlvLR82bjQnLe,0.344,250387,0.906,6m2o9mS4NRlvLR82bjQnLe,0.00316,7,0.111,-8.723,1,0.0657,0,94.368,4,https://api.spotify.com/v1/tracks/6m2o9mS4NRlvLR82bjQnLe,audio_features,spotify:track:6m2o9mS4NRlvLR82bjQnLe,0.175
97,1.03e-05,https://api.spotify.com/v1/audio-analysis/0YTUGD5cfQDKsh388nW4Ya,0.38,262787,0.951,0YTUGD5cfQDKsh388nW4Ya,0.412,10,0.295,-7.968,1,0.0995,0,151.769,4,https://api.spotify.com/v1/tracks/0YTUGD5cfQDKsh388nW4Ya,audio_features,spotify:track:0YTUGD5cfQDKsh388nW4Ya,0.348
98,1.17e-05,https://api.spotify.com/v1/audio-analysis/60kyOnXYDhE9ZwnJiG4R23,0.319,263093,0.95,60kyOnXYDhE9ZwnJiG4R23,0.51,10,0.0802,-8.166,0,0.0684,0,162.798,4,https://api.spotify.com/v1/tracks/60kyOnXYDhE9ZwnJiG4R23,audio_features,spotify:track:60kyOnXYDhE9ZwnJiG4R23,0.136
99,0.00013,https://api.spotify.com/v1/audio-analysis/23Q4iwzmgo3KWBbEGw7fkg,0.342,367387,0.923,23Q4iwzmgo3KWBbEGw7fkg,0.000367,5,0.322,-8.583,0,0.12,0,162.594,4,https://api.spotify.com/v1/tracks/23Q4iwzmgo3KWBbEGw7fkg,audio_features,spotify:track:23Q4iwzmgo3KWBbEGw7fkg,0.058
100,0.037,https://api.spotify.com/v1/audio-analysis/5EBY1PuWJtsUhwxZf1xK2L,0.186,81960,0.521,5EBY1PuWJtsUhwxZf1xK2L,0.802,8,0.244,-12.897,0,0.0388,0,152.864,4,https://api.spotify.com/v1/tracks/5EBY1PuWJtsUhwxZf1xK2L,audio_features,spotify:track:5EBY1PuWJtsUhwxZf1xK2L,0.217
101,0.00189,https://api.spotify.com/v1/audio-analysis/0hM4EtIIRJu17ZbI3wH24y,0.264,202693,0.996,0hM4EtIIRJu17ZbI3wH24y,1.94e-05,11,0.41,-5.661,0,0.142,0,153.992,4,https://api.spotify.com/v1/tracks/0hM4EtIIRJu17ZbI3wH24y,audio_features,spotify:track:0hM4EtIIRJu17ZbI3wH24y,0.0367
102,0.00948,https://api.spotify.com/v1/audio-analysis/01qCZIwAeKamo3uxzAXquu,0.216,239280,0.976,01qCZIwAeKamo3uxzAXquu,9e-05,11,0.185,-6.821,0,0.216,0,146.405,4,https://api.spotify.com/v1/tracks/01qCZIwAeKamo3uxzAXquu,audio_features,spotify:track:01qCZIwAeKamo3uxzAXquu,0.0762
103,0.000872,https://api.spotify.com/v1/audio-analysis/1kVQ7ET62alp7cIuo1wfW3,0.367,270720,0.984,1kVQ7ET62alp7cIuo1wfW3,1.15e-05,0,0.296,-5.931,1,0.156,0,153.782,4,https://api.spotify.com/v1/tracks/1kVQ7ET62alp7cIuo1wfW3,audio_features,spotify:track:1kVQ7ET62alp7cIuo1wfW3,0.24
104,0.288,https://api.spotify.com/v1/audio-analysis/3VJtAxXC5nsTkfclZoeytw,0.311,282840,0.539,3VJtAxXC5nsTkfclZoeytw,0.0,9,0.134,-7.924,0,0.0326,0,123.079,4,https://api.spotify.com/v1/tracks/3VJtAxXC5nsTkfclZoeytw,audio_features,spotify:track:3VJtAxXC5nsTkfclZoeytw,0.168
105,0.00219,https://api.spotify.com/v1/audio-analysis/33K0spVUdPivW5r9BwAxSL,0.256,242560,0.921,33K0spVUdPivW5r9BwAxSL,1.03e-05,4,0.0784,-6.722,0,0.0903,0,195.781,4,https://api.spotify.com/v1/tracks/33K0spVUdPivW5r9BwAxSL,audio_features,spotify:track:33K0spVUdPivW5r9BwAxSL,0.592
106,0.00136,https://api.spotify.com/v1/audio-analysis/4Cv7aSY1x3CB1sDOaiDk3D,0.217,798440,0.953,4Cv7aSY1x3CB1sDOaiDk3D,0.000117,4,0.0907,-6.59,0,0.142,0,143.94,4,https://api.spotify.com/v1/tracks/4Cv7aSY1x3CB1sDOaiDk3D,audio_features,spotify:track:4Cv7aSY1x3CB1sDOaiDk3D,0.192
107,0.0534,https://api.spotify.com/v1/audio-analysis/6Y6yNmjqb3ON06WzK3WWPD,0.133,106987,0.434,6Y6yNmjqb3ON06WzK3WWPD,0.818,9,0.243,-10.268,1,0.0326,0,99.174,3,https://api.spotify.com/v1/tracks/6Y6yNmjqb3ON06WzK3WWPD,audio_features,spotify:track:6Y6yNmjqb3ON06WzK3WWPD,0.145
108,0.000104,https://api.spotify.com/v1/audio-analysis/3mDTGX3x0SLKwurnocITSZ,0.221,418280,0.919,3mDTGX3x0SLKwurnocITSZ,0.000273,4,0.341,-8.908,0,0.128,0,103.933,4,https://api.spotify.com/v1/tracks/3mDTGX3x0SLKwurnocITSZ,audio_features,spotify:track:3mDTGX3x0SLKwurnocITSZ,0.168
109,4.98e-06,https://api.spotify.com/v1/audio-analysis/43rX92gUgSHWO6xgEu4gVd,0.183,253120,0.958,43rX92gUgSHWO6xgEu4gVd,0.0,4,0.557,-7.469,0,0.121,0,151.831,4,https://api.spotify.com/v1/tracks/43rX92gUgSHWO6xgEu4gVd,audio_features,spotify:track:43rX92gUgSHWO6xgEu4gVd,0.172
110,0.00118,https://api.spotify.com/v1/audio-analysis/2otcW89ds4EAFj4X85WoeK,0.163,210813,0.977,2otcW89ds4EAFj4X85WoeK,0.000244,11,0.113,-7.178,0,0.348,0,83.358,4,https://api.spotify.com/v1/tracks/2otcW89ds4EAFj4X85WoeK,audio_features,spotify:track:2otcW89ds4EAFj4X85WoeK,0.124
111,0.000187,https://api.spotify.com/v1/audio-analysis/6udEc8UwsYoJeZdV9JUvD6,0.201,300147,0.943,6udEc8UwsYoJeZdV9JUvD6,0.00284,0,0.141,-7.432,1,0.191,0,147.046,4,https://api.spotify.com/v1/tracks/6udEc8UwsYoJeZdV9JUvD6,audio_features,spotify:track:6udEc8UwsYoJeZdV9JUvD6,0.093
112,0.000403,https://api.spotify.com/v1/audio-analysis/5gULZ1GCKwLWrsFT7poDo9,0.409,202387,0.944,5gULZ1GCKwLWrsFT7poDo9,0.0,4,0.368,-7.34,0,0.0562,0,179.994,4,https://api.spotify.com/v1/tracks/5gULZ1GCKwLWrsFT7poDo9,audio_features,spotify:track:5gULZ1GCKwLWrsFT7poDo9,0.627
113,2.92e-05,https://api.spotify.com/v1/audio-analysis/5MFCSQqZ9xvrpL0zFRFCIp,0.343,282467,0.926,5MFCSQqZ9xvrpL0zFRFCIp,0.000429,7,0.0444,-7.968,0,0.0952,0,131.513,4,https://api.spotify.com/v1/tracks/5MFCSQqZ9xvrpL0zFRFCIp,audio_features,spotify:track:5MFCSQqZ9xvrpL0zFRFCIp,0.157
114,0.00177,https://api.spotify.com/v1/audio-analysis/4GvoqEs6BkwYDomwGZijoH,0.529,240293,0.91,4GvoqEs6BkwYDomwGZijoH,0.0,2,0.291,-5.378,0,0.0896,0,139.988,4,https://api.spotify.com/v1/tracks/4GvoqEs6BkwYDomwGZijoH,audio_features,spotify:track:4GvoqEs6BkwYDomwGZijoH,0.499
115,0.00662,https://api.spotify.com/v1/audio-analysis/7BJaRfl5BCZItzdzKHDfH6,0.455,253307,0.752,7BJaRfl5BCZItzdzKHDfH6,0.00363,2,0.268,-8.029,1,0.0482,0,179.995,4,https://api.spotify.com/v1/tracks/7BJaRfl5BCZItzdzKHDfH6,audio_features,spotify:track:7BJaRfl5BCZItzdzKHDfH6,0.515
116,0.0281,https://api.spotify.com/v1/audio-analysis/74QCFwnAuPpbUBlADrdQDU,0.442,208453,0.869,74QCFwnAuPpbUBlADrdQDU,2.49e-06,6,0.179,-6.358,0,0.0561,0,172.058,4,https://api.spotify.com/v1/tracks/74QCFwnAuPpbUBlADrdQDU,audio_features,spotify:track:74QCFwnAuPpbUBlADrdQDU,0.503
117,0.00191,https://api.spotify.com/v1/audio-analysis/69wWHUDTGhTnt2wpuFBl50,0.575,258240,0.742,69wWHUDTGhTnt2wpuFBl50,0.000104,2,0.352,-6.814,0,0.067,0,122.037,4,https://api.spotify.com/v1/tracks/69wWHUDTGhTnt2wpuFBl50,audio_features,spotify:track:69wWHUDTGhTnt2wpuFBl50,0.4
118,0.821,https://api.spotify.com/v1/audio-analysis/5rdGsAQpPNPx0hzs3o3Fod,0.35,43200,0.593,5rdGsAQpPNPx0hzs3o3Fod,0.421,7,0.353,-16.853,1,0.28,0,146.302,3,https://api.spotify.com/v1/tracks/5rdGsAQpPNPx0hzs3o3Fod,audio_features,spotify:track:5rdGsAQpPNPx0hzs3o3Fod,0.404
119,0.00232,https://api.spotify.com/v1/audio-analysis/2imowW3BiQRWcIBjjjGKAl,0.51,207933,0.973,2imowW3BiQRWcIBjjjGKAl,0.0,6,0.105,-5.277,0,0.0617,0,95.003,4,https://api.spotify.com/v1/tracks/2imowW3BiQRWcIBjjjGKAl,audio_features,spotify:track:2imowW3BiQRWcIBjjjGKAl,0.456
120,0.000119,https://api.spotify.com/v1/audio-analysis/0A8jbGusuq2ucoFIpg4DCZ,0.334,294560,0.981,0A8jbGusuq2ucoFIpg4DCZ,6.08e-05,6,0.492,-5.486,1,0.121,0,159.927,4,https://api.spotify.com/v1/tracks/0A8jbGusuq2ucoFIpg4DCZ,audio_features,spotify:track:0A8jbGusuq2ucoFIpg4DCZ,0.126
121,7.43e-05,https://api.spotify.com/v1/audio-analysis/4vNriq4IcGyLnseJJc3DwE,0.468,264640,0.924,4vNriq4IcGyLnseJJc3DwE,0.00656,2,0.512,-6.487,1,0.0641,0,140.042,4,https://api.spotify.com/v1/tracks/4vNriq4IcGyLnseJJc3DwE,audio_features,spotify:track:4vNriq4IcGyLnseJJc3DwE,0.42
122,0.00142,https://api.spotify.com/v1/audio-analysis/2RLwdrhSeyApo5zvWMEjeC,0.572,222627,0.874,2RLwdrhSeyApo5zvWMEjeC,0.0,11,0.315,-6.162,1,0.0416,0,123.169,4,https://api.spotify.com/v1/tracks/2RLwdrhSeyApo5zvWMEjeC,audio_features,spotify:track:2RLwdrhSeyApo5zvWMEjeC,0.513
123,0.000215,https://api.spotify.com/v1/audio-analysis/5ft2sFyexQyAGsmW2KCzH8,0.363,341800,0.977,5ft2sFyexQyAGsmW2KCzH8,6.33e-06,5,0.317,-4.548,0,0.0934,0,150.0,4,https://api.spotify.com/v1/tracks/5ft2sFyexQyAGsmW2KCzH8,audio_features,spotify:track:5ft2sFyexQyAGsmW2KCzH8,0.206
124,4.94e-06,https://api.spotify.com/v1/audio-analysis/0OgqUxqvjMDqAmiOcv61yH,0.41,276640,0.912,0OgqUxqvjMDqAmiOcv61yH,0.0876,0,0.313,-4.545,1,0.0352,0,89.984,4,https://api.spotify.com/v1/tracks/0OgqUxqvjMDqAmiOcv61yH,audio_features,spotify:track:0OgqUxqvjMDqAmiOcv61yH,0.31
125,0.00137,https://api.spotify.com/v1/audio-analysis/0YfsGC9wSIWaIVoTksV445,0.5,239733,0.959,0YfsGC9wSIWaIVoTksV445,0.0,9,0.421,-5.09,1,0.0763,0,133.953,4,https://api.spotify.com/v1/tracks/0YfsGC9wSIWaIVoTksV445,audio_features,spotify:track:0YfsGC9wSIWaIVoTksV445,0.267
126,0.00132,https://api.spotify.com/v1/audio-analysis/0cTEVgSpxvgeC8zC913hxG,0.479,246400,0.979,0cTEVgSpxvgeC8zC913hxG,0.000839,4,0.109,-5.187,0,0.101,0,140.011,4,https://api.spotify.com/v1/tracks/0cTEVgSpxvgeC8zC913hxG,audio_features,spotify:track:0cTEVgSpxvgeC8zC913hxG,0.23
127,0.00176,https://api.spotify.com/v1/audio-analysis/0pWyu40baLtNVHbgBKPltm,0.495,244663,0.84,0pWyu40baLtNVHbgBKPltm,1.95e-06,2,0.298,-5.957,1,0.0417,0,115.013,4,https://api.spotify.com/v1/tracks/0pWyu40baLtNVHbgBKPltm,audio_features,spotify:track:0pWyu40baLtNVHbgBKPltm,0.298
128,0.000275,https://api.spotify.com/v1/audio-analysis/1GtQs2wx7AaoiG0Bc3g8kj,0.155,528227,0.931,1GtQs2wx7AaoiG0Bc3g8kj,0.000297,3,0.0685,-5.368,0,0.0688,0,159.399,4,https://api.spotify.com/v1/tracks/1GtQs2wx7AaoiG0Bc3g8kj,audio_features,spotify:track:1GtQs2wx7AaoiG0Bc3g8kj,0.22
129,3.22e-05,https://api.spotify.com/v1/audio-analysis/1FukCUIEptGRpH4P4oWdH0,0.323,307305,0.957,1FukCUIEptGRpH4P4oWdH0,0.00509,6,0.333,-5.55,0,0.0697,0,155.98,4,https://api.spotify.com/v1/tracks/1FukCUIEptGRpH4P4oWdH0,audio_features,spotify:track:1FukCUIEptGRpH4P4oWdH0,0.054
130,0.00093,https://api.spotify.com/v1/audio-analysis/5yG2M3lGRrFR51hWsaYUHy,0.285,315664,0.884,5yG2M3lGRrFR51hWsaYUHy,0.0174,10,0.102,-5.726,0,0.073,0,175.95,4,https://api.spotify.com/v1/tracks/5yG2M3lGRrFR51hWsaYUHy,audio_features,spotify:track:5yG2M3lGRrFR51hWsaYUHy,0.106
131,0.000102,https://api.spotify.com/v1/audio-analysis/79mFhBIPpTXB0wmWI24P6z,0.353,258638,0.883,79mFhBIPpTXB0wmWI24P6z,0.00367,9,0.0762,-5.351,1,0.0819,0,110.961,4,https://api.spotify.com/v1/tracks/79mFhBIPpTXB0wmWI24P6z,audio_features,spotify:track:79mFhBIPpTXB0wmWI24P6z,0.251
132,0.00937,https://api.spotify.com/v1/audio-analysis/7froaf5dznzfMDpceMY9eG,0.529,345783,0.938,7froaf5dznzfMDpceMY9eG,0.0203,8,0.0488,-4.625,0,0.155,0,117.988,4,https://api.spotify.com/v1/tracks/7froaf5dznzfMDpceMY9eG,audio_features,spotify:track:7froaf5dznzfMDpceMY9eG,0.193
133,0.00652,https://api.spotify.com/v1/audio-analysis/26u1TE0P1pLmUDyLzkitI1,0.293,244898,0.782,26u1TE0P1pLmUDyLzkitI1,0.000468,1,0.2,-5.927,1,0.0644,0,150.129,3,https://api.spotify.com/v1/tracks/26u1TE0P1pLmUDyLzkitI1,audio_features,spotify:track:26u1TE0P1pLmUDyLzkitI1,0.202
134,0.0022,https://api.spotify.com/v1/audio-analysis/5jCfceqxDtFZUoS4UmMLoQ,0.352,275984,0.93,5jCfceqxDtFZUoS4UmMLoQ,0.00333,10,0.314,-4.553,0,0.0702,0,131.865,4,https://api.spotify.com/v1/tracks/5jCfceqxDtFZUoS4UmMLoQ,audio_features,spotify:track:5jCfceqxDtFZUoS4UmMLoQ,0.111
135,0.000224,https://api.spotify.com/v1/audio-analysis/6zddDIC55TL6f9iUZ3fNGZ,0.404,350485,0.95,6zddDIC55TL6f9iUZ3fNGZ,0.149,1,0.207,-5.702,0,0.0902,0,132.023,4,https://api.spotify.com/v1/tracks/6zddDIC55TL6f9iUZ3fNGZ,audio_features,spotify:track:6zddDIC55TL6f9iUZ3fNGZ,0.083
136,0.000456,https://api.spotify.com/v1/audio-analysis/2wX7Xb5oOrWytW78KXG6kx,0.513,257358,0.965,2wX7Xb5oOrWytW78KXG6kx,0.00104,7,0.324,-5.759,1,0.113,0,112.002,4,https://api.spotify.com/v1/tracks/2wX7Xb5oOrWytW78KXG6kx,audio_features,spotify:track:2wX7Xb5oOrWytW78KXG6kx,0.0718
137,0.658,https://api.spotify.com/v1/audio-analysis/08f6CoeIQw7u6WDjCGKiqB,0.417,193097,0.453,08f6CoeIQw7u6WDjCGKiqB,0.0,4,0.268,-7.185,0,0.0274,0,178.877,3,https://api.spotify.com/v1/tracks/08f6CoeIQw7u6WDjCGKiqB,audio_features,spotify:track:08f6CoeIQw7u6WDjCGKiqB,0.519
138,6.33e-05,https://api.spotify.com/v1/audio-analysis/0lVy248wafnuEH5Rg4a3Or,0.47,269610,0.908,0lVy248wafnuEH5Rg4a3Or,0.0406,2,0.0887,-5.487,1,0.0812,0,99.038,4,https://api.spotify.com/v1/tracks/0lVy248wafnuEH5Rg4a3Or,audio_features,spotify:track:0lVy248wafnuEH5Rg4a3Or,0.0745
139,0.00285,https://api.spotify.com/v1/audio-analysis/7LBEymmubrggztNavPJmwH,0.398,294505,0.902,7LBEymmubrggztNavPJmwH,0.000426,9,0.0281,-5.004,1,0.0674,0,137.936,4,https://api.spotify.com/v1/tracks/7LBEymmubrggztNavPJmwH,audio_features,spotify:track:7LBEymmubrggztNavPJmwH,0.266
140,1e-05,https://api.spotify.com/v1/audio-analysis/0wVyT3jKJ5ojikBVsBJWpW,0.241,361573,0.932,0wVyT3jKJ5ojikBVsBJWpW,0.698,11,0.0553,-10.058,1,0.0767,0,180.456,4,https://api.spotify.com/v1/tracks/0wVyT3jKJ5ojikBVsBJWpW,audio_features,spotify:track:0wVyT3jKJ5ojikBVsBJWpW,0.143
141,2.7e-06,https://api.spotify.com/v1/audio-analysis/6TPFehr2sjLTznzkg3XT2b,0.268,290733,0.906,6TPFehr2sjLTznzkg3XT2b,0.876,11,0.33,-10.675,0,0.0973,0,176.423,4,https://api.spotify.com/v1/tracks/6TPFehr2sjLTznzkg3XT2b,audio_features,spotify:track:6TPFehr2sjLTznzkg3XT2b,0.155
142,1.93e-05,https://api.spotify.com/v1/audio-analysis/1rqTQZil2vzcBLXyVIKRNZ,0.33,81693,0.928,1rqTQZil2vzcBLXyVIKRNZ,0.941,1,0.328,-9.357,1,0.104,0,104.924,4,https://api.spotify.com/v1/tracks/1rqTQZil2vzcBLXyVIKRNZ,audio_features,spotify:track:1rqTQZil2vzcBLXyVIKRNZ,0.0495
143,0.26,https://api.spotify.com/v1/audio-analysis/5NDGt2224PKAS6ax9CdE07,0.443,198107,0.474,5NDGt2224PKAS6ax9CdE07,0.000415,3,0.16,-13.903,0,0.0322,0,133.042,4,https://api.spotify.com/v1/tracks/5NDGt2224PKAS6ax9CdE07,audio_features,spotify:track:5NDGt2224PKAS6ax9CdE07,0.238
144,4.59e-06,https://api.spotify.com/v1/audio-analysis/79E9zkXZuan9ihgNCUb1Dh,0.256,336027,0.942,79E9zkXZuan9ihgNCUb1Dh,0.827,11,0.216,-9.84,1,0.0954,0,172.359,4,https://api.spotify.com/v1/tracks/79E9zkXZuan9ihgNCUb1Dh,audio_features,spotify:track:79E9zkXZuan9ihgNCUb1Dh,0.138
145,1.45e-05,https://api.spotify.com/v1/audio-analysis/7byutcXgtB6SFZEWYRbzkq,0.391,361640,0.914,7byutcXgtB6SFZEWYRbzkq,0.596,11,0.293,-10.609,1,0.0816,0,90.156,4,https://api.spotify.com/v1/tracks/7byutcXgtB6SFZEWYRbzkq,audio_features,spotify:track:7byutcXgtB6SFZEWYRbzkq,0.252
146,9.58e-06,https://api.spotify.com/v1/audio-analysis/2ZYrpgnAaUH5WCTxTK3jCo,0.429,312933,0.976,2ZYrpgnAaUH5WCTxTK3jCo,0.738,6,0.263,-9.983,1,0.0578,0,90.144,4,https://api.spotify.com/v1/tracks/2ZYrpgnAaUH5WCTxTK3jCo,audio_features,spotify:track:2ZYrpgnAaUH5WCTxTK3jCo,0.234
